"id","shopId","reviewReplyCount","reviewDatetime","reviewThumbsUp","reviewWatch","reviewId","reviewAuthor"
"682","35637","6","2010-05-08 09:10:46","9","1632","111155","庭小姐"
"683","35637","0","2010-03-18 16:13:31","6","1368","102350","阿不里阿東瓜"
"684","35637","0","2010-02-05 11:29:37","2","991","96752","奶油不飛"
"685","35637","0","2010-01-11 13:24:18","8","1282","92631","靜芭比"
"686","35637","11","2009-08-30 06:26:16","33","3070","70784","樂樂;)"
"687","35637","0","2009-06-21 11:26:36","3","1269","54672","萬人迷"
"688","35637","10","2009-06-20 18:38:54","11","14654","54517","胖子ERIC"
"689","35637","0","2009-04-24 15:02:43","5","1142","40248","美食之神"
"690","35637","0","2008-03-30 09:48:02","24","2540","9222","小雯妹妹"
"691","35637","0","2008-02-27 06:37:31","12","1823","7959","☆Ken"
"692","35637","2","2007-12-10 01:21:04","18","3530","6163","serena"
"693","35637","0","2007-11-01 18:43:29","8","1418","5367","Mu Mu"
"694","35637","1","2007-03-01 07:38:18","27","3663","2057","kidal"
"695","35637","1","2007-01-19 13:38:55","12","1162","1672","Mei03"
"696","40317","2","2017-06-21 12:46:53","25","688","1423949","松葉牡丹"
"697","40317","1","2017-03-29 04:34:51","15","632","1348715","✪相機食先✪"
"698","40317","1","2016-09-17 03:44:10","5","658","1138256","鮪魚的奶奶"
"699","40317","4","2016-09-09 08:57:39","25","1317","1130378","松葉牡丹"
"700","40317","5","2015-03-28 11:30:56","29","4069","831664","*美食人生*"
"701","40317","0","2015-03-11 04:40:16","18","8505","822972","桶子葉"
"702","40317","1","2014-12-10 14:39:30","16","1996","775914","sherry家人小窩"
"703","40317","1","2014-10-13 00:56:32","22","1461","744878","kiki就愛呷"
"704","40317","2","2014-07-23 13:09:15","22","2192","700912","Iven の窩"
"705","40317","7","2013-12-14 13:08:56","28","2701","582050","小金魚魚"
"706","40317","0","2013-10-29 11:34:24","13","1690","555364","貓之語~~"
"707","40317","0","2013-10-14 11:55:19","12","1244","546426","淇風兒"
"708","40317","1","2013-09-06 06:44:44","20","2352","526462","圓仔兒"
"709","40317","0","2013-05-12 18:13:41","18","4117","466674","義猶未盡"
"710","40317","1","2013-05-09 14:20:56","12","1400","464884","人生就是酸甜苦辣"
"711","40317","1","2012-12-02 02:25:58","27","3480","385885","Ling's愛說話"
"712","40317","0","2012-11-24 11:27:23","6","3364","381971","貪吃鬼伊諾吃走"
"713","40317","1","2012-11-03 02:53:39","20","3893","369678","雞寶"
"714","40317","0","2012-08-22 03:27:27","17","1626","334911","走走"
"715","40317","0","2012-04-05 10:53:09","13","7737","278749","smilevalen"
"716","40317","4","2011-12-12 13:25:19","34","3124","253342","helloap丫珮珮"
"717","40317","2","2011-11-08 08:11:16","24","7125","195795","小yo愛分享"
"718","40317","4","2011-10-25 08:20:16","25","6497","193443","小yo愛分享"
"719","40317","0","2011-06-09 08:08:52","18","8205","173727","史艾比"
"720","40317","7","2011-02-08 15:01:16","19","5561","157287","蘇恆毅"
"721","40317","12","2010-12-29 02:17:07","21","4040","151175","松葉牡丹"
"722","40317","4","2010-12-27 15:48:43","17","1893","150931","肥肥豬腫腫"
"723","40317","2","2010-12-22 08:32:27","14","3083","150111","啾兔"
"724","40317","6","2010-12-03 02:22:03","17","4279","146828","小yo愛分享"
"725","40317","6","2010-09-16 02:24:14","39","2929","133290","Cherry媽咪"
"726","40317","1","2010-09-08 06:21:43","15","3911","132032","♥ Momo醬 ♥"
"727","40317","10","2010-09-05 12:20:45","40","2992","131573","王拉拉"
"728","40317","6","2010-08-09 07:28:36","16","2178","126778","孤小嫺@慢慢來"
"729","40317","8","2010-08-08 16:39:42","51","2114","126673","霜葉は二月春花更に赤"
"730","40317","20","2010-07-31 05:38:16","50","6128","125283","餅乾人生"
"731","40317","5","2010-06-19 05:22:29","32","2592","118117","HANABI"
"732","40317","2","2010-05-28 02:18:37","12","5551","114410","補缺日誌Josie"
"733","40317","0","2010-05-25 16:58:01","12","4089","114027","補缺日誌Josie"
"734","40317","10","2010-05-17 05:30:35","23","3999","112489","我愛吃水果"
"735","40317","5","2010-04-28 10:30:36","22","1897","109636","4阿姨"
"736","40317","0","2010-02-01 12:14:26","5","2162","96010","史艾比"
"737","40317","1","2010-01-19 11:28:12","16","5012","93944","■純粹■ 兔兔"
"738","40317","10","2009-12-21 07:09:10","18","3541","89059","小飛象如"
"739","40317","0","2009-11-16 17:18:48","12","2293","83844","補缺日誌Josie"
"740","40317","8","2009-11-05 04:43:51","24","1829","82193","我愛吃水果"
"741","40317","3","2009-09-22 01:35:46","7","2836","75394","性感人妻"
"742","40317","6","2009-09-16 08:51:09","22","2161","74471","time@ipeen"
"743","40317","2","2009-09-10 07:56:38","15","3235","73190","紅茶拿鐵"
"744","40317","2","2009-09-03 05:04:56","22","2235","71627","白馬王子"
"745","40317","0","2009-06-29 07:08:01","15","2151","56594","神豬‧瑪法克"
"746","40317","1","2009-06-26 13:20:24","28","1449","56062","軒平"
"747","40317","0","2009-06-24 08:02:26","10","1718","55450","小U的快樂生活"
"748","40317","0","2009-06-03 05:42:51","33","1921","49064","我愛吃水果"
"749","40317","0","2009-05-19 05:32:02","18","3046","45433","花小路"
"750","40317","2","2009-05-09 05:47:47","23","2818","43322","小銳(YoYo拔)"
"751","40317","9","2009-04-29 19:36:33","40","2686","41435","幽冥˙境"
"752","40317","0","2009-04-24 08:41:27","20","3116","40184","水瓶海豚"
"753","40317","1","2009-04-17 15:23:11","30","1573","38526","linda lin"
"754","40317","7","2009-04-17 02:02:24","37","5601","38387","Magic"
"755","40317","0","2009-04-09 09:29:28","24","2274","36485","小叮虎"
"756","40317","0","2009-03-29 02:55:14","18","6246","33747","史艾比"
"757","40317","0","2009-03-29 02:49:25","19","1523","33745","nelsonH"
"758","40317","0","2009-03-22 08:57:28","25","6160","32385","kateblythe"
"759","40317","0","2009-02-22 05:11:36","15","2934","27800","Amity"
"760","40317","3","2009-02-17 06:16:39","22","2577","27110","愛喝花茶a麻雀"
"761","40317","2","2009-02-12 16:29:09","39","3228","26548","白馬王子"
"762","40317","1","2009-02-03 04:57:10","18","2281","25241","Hsiang0918"
"763","40317","2","2009-02-03 03:57:02","20","1753","25235","~JoJo~"
"764","40317","4","2009-02-03 01:04:08","24","8504","25215","新台傭日記。加一"
"765","40317","2","2009-01-28 03:23:47","29","5518","24607","白馬王子"
"766","40317","3","2009-01-27 02:34:03","50","2828","24562","琳暐"
"767","40317","4","2009-01-13 03:15:44","34","4846","22527","~ღ 輕盈寶寶 ღ~"
"768","40317","0","2008-12-29 09:28:18","25","2169","20408","依依愛吃鬼"
"769","40317","13","2008-12-22 12:52:23","23","8822","19620","♡小公主Irene♡"
"770","40317","7","2008-12-04 17:48:54","27","19885","18136","kateblythe"
"771","40317","1","2008-11-23 02:32:11","11","5607","17145","aviva920"
"772","40317","1","2008-10-30 10:17:20","20","14540","15627","kateblythe"
"773","40317","0","2008-10-17 12:28:41","15","4047","14658","ClaudiaLiu"
"774","40317","1","2008-05-17 10:35:31","26","4300","10501","carry"
"775","40317","0","2014-10-25 08:18:00","26","763","751652","溫妮妮"
"776","40317","0","2014-09-23 14:47:54","4","500","735324","愛吃鬼1069252"
"777","40317","0","2014-08-30 11:26:38","10","1790","722486","Hana食旅生活"
"778","40317","2","2014-08-25 15:35:52","13","780","719800","Hana食旅生活"
"779","40317","0","2013-10-28 11:43:02","0","525","554776","得希根"
"780","40317","0","2013-06-08 00:18:55","2","628","480648","朱薇琪"
"781","40317","0","2012-11-01 03:28:37","1","659","368670","愛吃鬼402348"
"782","40317","0","2012-06-30 04:38:03","4","3834","310239","小砂"
"783","40317","0","2011-11-03 03:34:27","0","1028","194862","是比比"
"784","40317","0","2010-03-18 23:52:42","11","2355","102365","大V"
"785","40317","0","2010-01-05 02:53:23","4","3134","91543","MEROY"
"786","40317","0","2009-09-24 12:17:51","5","1656","75830","甜妹"
"787","40317","2","2009-09-03 09:51:49","4","2218","71702","夏翊柔ㄟ阿母"
"788","40317","1","2009-06-17 07:45:26","6","1076","53483","Gi*egg"
"789","40317","0","2009-05-10 16:48:36","2","1089","43578","benedict"
"790","40317","0","2009-03-28 07:17:49","2","1354","33616","小君君"
"791","40317","0","2009-03-25 05:27:37","0","1680","33098","鱉鱉"
"792","40317","0","2008-12-17 16:35:07","3","1881","19065","eudola"
"793","43082","10","2016-11-03 14:06:05","46","833","1195115","食在OuEC"
"794","43082","5","2016-10-11 11:14:25","55","2115","1167017","ChengChun"
"795","43082","1","2016-09-16 11:50:04","6","482","1137845","快門下的幸福"
"796","43082","2","2016-07-11 02:45:26","27","754","1062800","拋拋"
"797","43082","1","2015-08-25 11:18:59","14","991","906328","Jen Hsu"
"798","43082","0","2015-07-24 07:24:03","20","2824","889662","嵐嵐*"
"799","43082","2","2015-05-17 13:40:37","11","766","856214","秋果子"
"800","43082","1","2015-03-05 03:32:28","23","672","820056","Ling's愛說話"
"801","43082","4","2015-02-02 05:29:53","29","738","805072","花孤影"
"802","43082","0","2014-09-05 14:36:30","21","994","726186","泰瑞莎覓食趣"
"803","43082","3","2014-08-30 15:48:51","16","963","722618","瑋瑋 美食萬歲"
"804","43082","1","2014-08-27 10:09:36","13","498","720924","菓子の幸福週記"
"805","43082","0","2014-07-23 12:44:25","32","1306","700898","沙拉公主"
"806","43082","1","2014-07-13 14:57:06","19","789","695338","妃靜"
"807","43082","0","2014-06-23 11:00:02","12","761","684098","尼豪"
"808","43082","2","2014-02-10 15:55:31","14","1902","612360","蔡甜甜"
"809","43082","0","2013-11-25 04:08:53","19","871","571034","義猶未盡"
"810","43082","2","2013-10-21 22:18:06","27","1120","550870","sherry家人小窩"
"811","43082","1","2013-09-11 10:10:44","25","748","529098","啾阿"
"812","43082","0","2013-07-30 08:23:06","17","1293","505836","小鹿薑餅"
"813","43082","6","2013-07-09 07:35:09","36","1365","494896","Ashley!"
"814","43082","10","2013-07-02 00:43:07","40","892","491390","Shirley雪莉"
"815","43082","3","2013-05-05 14:25:20","13","952","462410","拋拋"
"816","43082","7","2013-02-24 04:15:03","67","2442","424466","Calvin-Yu"
"817","43082","6","2012-12-17 05:42:11","40","1997","393704","JP愛分饗"
"818","43082","4","2012-09-03 01:17:25","18","1620","340869","seagod"
"819","43082","0","2012-08-31 13:37:35","18","1298","339959","jascia"
"820","43082","0","2012-08-14 06:28:34","5","1308","331045","Alma Lee"
"821","43082","1","2012-08-06 06:09:15","40","2679","327391","海闊天空-玩美過生活"
"822","43082","4","2012-07-31 11:33:40","29","1522","324703","Fiona慢活與樂"
"823","43082","0","2012-07-20 09:21:36","20","1769","319637","luckbear"
"824","43082","0","2012-07-11 06:39:23","12","1015","315363","Miguo"
"825","43082","1","2012-07-07 09:12:04","13","1292","313731","米米姨"
"826","43082","0","2012-07-05 19:53:36","44","1221","313083","高高的花攝日記"
"827","43082","0","2012-07-01 09:20:43","21","1600","310697","加菲熊貓"
"828","43082","0","2012-06-25 04:26:16","10","1432","307659","♡小公主Irene♡"
"829","43082","8","2012-04-16 14:43:17","18","1198","281901","巴比特"
"830","43082","3","2012-03-16 04:46:34","26","1342","272115","茜"
"831","43082","0","2011-11-16 03:48:49","18","1165","197100","time@ipeen"
"832","43082","3","2011-10-18 09:28:17","18","1779","192380","Joanyu"
"833","43082","0","2011-09-01 15:58:04","13","2020","185519","HoneyMay"
"834","43082","2","2011-08-21 09:07:05","22","1759","183573","tina薰"
"835","43082","4","2011-08-01 05:51:58","22","2129","180502","Anise"
"836","43082","2","2011-06-11 14:28:25","31","2543","174031","小獅子-若若"
"837","43082","3","2011-05-13 16:01:05","18","2256","170035","蘇恆毅"
"838","43082","4","2011-03-16 19:06:04","25","2652","162286","kateblythe"
"839","43082","3","2010-11-08 09:58:19","10","2264","142418","挖細小愛"
"840","43082","8","2010-09-28 10:37:54","34","1653","135479","王拉拉"
"841","43082","2","2010-09-23 09:40:55","18","1758","134656","瑞媽咪"
"842","43082","2","2010-09-19 09:21:39","14","1941","133866","★白白☆"
"843","43082","2","2010-09-03 02:00:05","15","4431","131211","補缺日誌Josie"
"844","43082","4","2010-02-19 15:17:39","25","2496","98434","Shrimp^2"
"845","43082","4","2010-01-26 11:06:36","22","5659","95124","奶姬"
"846","43082","0","2009-11-17 05:26:55","12","3743","83891","蔡阿連"
"847","43082","13","2009-09-13 05:43:02","13","2058","73798","啊！暐哥"
"848","43082","10","2009-09-10 16:43:19","39","9088","73304","熊本一家"
"849","43082","2","2009-09-05 08:43:10","18","1791","72145","blackcate"
"850","43082","21","2009-07-30 05:02:45","33","2904","64559","♡小公主Irene♡"
"851","43082","14","2009-07-27 07:02:29","22","2812","63823","betty01692"
"852","43082","1","2009-06-12 06:01:17","17","1955","51996","白馬王子"
"853","43082","2","2009-05-23 21:00:08","24","2789","46542","古塵"
"854","43082","1","2009-05-08 06:05:19","25","6791","43158","Venus"
"855","43082","1","2009-04-10 14:03:14","19","1545","36821","小妤兒"
"856","43082","0","2009-02-07 07:21:14","27","3063","25827","如美妹"
"857","43082","0","2009-01-22 12:48:59","13","1007","24193","coka77"
"858","43082","0","2009-01-05 15:42:12","20","3859","21280","lzv"
"859","43082","1","2008-12-23 01:37:47","28","2524","19662","珍妮特Chen"
"860","43082","0","2016-12-03 14:43:59","3","269","1231895","安琪拉 Angela"
"861","43082","0","2015-12-03 02:15:20","8","550","957762","蔡小妞依玲"
"862","43082","0","2015-05-24 15:40:50","4","298","859762","小腹婆大世界"
"863","43082","0","2015-02-08 13:37:42","5","322","808606","喵喵朵拉"
"864","43082","0","2014-12-17 18:56:59","3","356","779626","小珊卓"
"865","43082","1","2014-11-09 01:52:27","7","455","759320","號呆熊的天空"
"866","43082","2","2014-07-07 13:22:06","11","473","692348","DonaxD"
"867","43082","0","2014-06-02 09:14:18","4","384","670038","彬漢"
"868","43082","1","2014-05-28 10:19:02","2","468","667512","彬漢"
"869","43082","0","2013-11-22 02:01:38","1","388","569318","淳寶爸趴趴走"
"870","43082","4","2013-07-17 13:43:06","14","700","499372","蒎蒎(☆_☆)"
"871","43082","0","2012-09-05 20:44:33","18","3169","342435","Silly牛牛"
"872","43082","0","2012-04-16 13:35:26","4","907","281853","天毒人"
"873","43082","0","2012-04-11 03:53:13","2","1010","280383","愛評Marty"
"874","43082","0","2011-06-24 22:26:59","1","1305","175783","Pony Tale"
"875","43082","2","2010-10-27 15:22:44","4","1300","140518","DINK"
"876","43082","0","2010-07-04 08:40:35","8","2322","120696","smallx2"
"877","1007950","2","2017-10-06 11:48:49","34","781","1506995","Shouyadog"
"878","1007950","3","2016-11-05 02:24:20","18","970","1196768","Ling's愛說話"
"879","1007950","3","2016-08-11 01:53:43","22","809","1094063","美食小兔"
"880","1007950","1","2016-06-28 14:13:48","19","547","1056922","sherry家人小窩"
"881","1007950","0","2016-06-05 07:22:47","14","565","1046334","大胃Lin"
"882","1007950","1","2015-10-19 09:20:39","12","3793","933704","胖樺饌食"
"883","1007950","1","2015-06-21 04:55:00","10","3583","873288","黑小米"
"884","1007950","1","2015-03-17 12:54:37","25","753","826118","嵐嵐*"
"885","1007950","0","2014-12-19 00:17:50","47","841","780164","美食阿寶"
"886","1007950","1","2014-08-02 13:46:19","28","692","706472","沙拉公主"
"887","1007950","0","2014-07-02 04:23:18","19","736","689308","妃靜"
"888","1007950","7","2014-04-08 15:56:21","20","724","640808","Sunny❤晴"
"889","1007950","9","2014-04-07 17:04:16","54","1397","640214","兀兒德"
"890","1007950","1","2014-03-18 07:34:12","20","594","630236","luckbear"
"891","1007950","4","2014-02-23 02:33:46","17","812","618426","Anise"
"892","1007950","1","2013-11-21 02:45:57","11","968","568746","義猶未盡"
"893","1007950","8","2013-11-18 16:02:25","28","2203","567256","瑋瑋 美食萬歲"
"894","1007950","0","2013-11-08 07:57:01","12","894","561122","大口~"
"895","1007950","0","2013-02-20 10:15:41","22","2559","422878","【局長】也愛吃!!"
"896","1007950","6","2012-12-26 07:52:46","58","2040","398332","lovecc6"
"897","1007950","4","2012-08-19 10:29:27","32","3073","333451","jiin"
"898","1007950","8","2012-08-09 02:56:24","70","1822","328831","靖靖"
"899","1007950","9","2012-06-02 04:59:52","33","2933","297991","4阿姨"
"900","1007950","1","2012-06-01 06:29:54","17","2237","297643","卡琳 ♥"
"901","1007950","11","2012-05-10 07:31:18","49","1989","288991","S.S. Willy"
"902","1007950","3","2012-03-24 03:37:10","25","1505","274883","雞寶"
"903","1007950","0","2011-12-05 02:58:49","1","1204","201325","小不點Paine"
"904","1007950","1","2011-11-09 01:55:55","15","2439","195893","Ling's愛說話"
"905","1007950","0","2011-10-27 13:51:34","22","1730","193816","❤只溶妮口不溶妮手❤"
"906","1007950","5","2011-08-09 23:15:19","32","2078","181803","Luka露卡"
"907","1007950","4","2011-07-10 21:58:42","19","2053","177802","Anise"
"908","1007950","3","2010-11-11 09:31:59","14","2410","142944","挖細小愛"
"909","1007950","4","2010-10-03 07:00:55","22","2007","136322","更換愛評帳號"
"910","1007950","12","2010-09-29 09:27:08","38","2011","135701","王拉拉"
"911","1007950","4","2010-08-05 06:26:59","37","2863","126051","撥撥"
"912","1007950","21","2010-07-30 09:00:23","31","4436","125180","餅乾人生"
"913","1007950","1","2010-05-19 01:49:48","20","1679","112867","time@ipeen"
"914","1007950","1","2010-04-01 15:54:02","5","1478","104777","呆寶"
"915","1007950","5","2010-03-31 06:22:22","18","2993","104457","4阿姨"
"916","1007950","0","2010-03-16 01:29:20","11","1067","101920","malvin"
"917","1007950","8","2010-03-09 13:01:06","24","1392","100911","aiko"
"918","1007950","9","2010-01-28 02:45:19","30","2254","95426","阿一一"
"919","1007950","2","2009-12-09 17:38:32","11","2184","86975","蔡阿連"
"920","1007950","6","2009-09-20 09:36:27","23","5658","75100","珍妮特Chen"
"921","1007950","5","2009-08-11 06:02:40","25","1278","67104","品客仙妮"
"922","1007950","4","2009-08-06 19:10:36","10","1073","66218","irma5223"
"923","1007950","0","2009-07-09 14:35:29","18","3035","59465","4阿姨"
"924","1007950","4","2009-07-03 04:26:51","15","1346","57607","兔小桃"
"925","1007950","0","2009-06-29 10:34:24","8","2987","56660","Princess L"
"926","1007950","2","2009-06-22 13:47:03","12","2001","55004","熊寶貝"
"927","1007950","0","2009-06-05 17:06:14","16","1211","50026","NIKKI咩愛遠行"
"928","1007950","2","2009-05-24 14:57:09","19","1669","46676","凱棠"
"929","1007950","0","2009-02-20 08:14:10","30","2243","27560","雯雯(uwxuwx)"
"930","1007950","13","2009-01-24 02:39:59","30","3922","24389","♡小公主Irene♡"
"931","1007950","0","2009-01-19 09:42:18","26","1779","23586","小貓Nicky"
"932","1007950","1","2008-11-23 02:20:49","13","1447","17141","aviva920"
"933","1007950","2","2008-10-28 00:51:32","26","1937","15418","愛小莎"
"934","1007950","0","2008-10-23 09:13:16","27","2710","15142","Whitney"
"935","1007950","1","2016-05-26 03:54:58","5","262","1041376","郭凱開"
"936","1007950","1","2015-04-20 15:30:38","10","313","843246","Miss凱倫"
"937","1007950","3","2014-04-01 12:13:16","16","547","636984","布咕布咕"
"938","1007950","1","2013-09-13 04:30:01","3","1406","530020","范瑜兒"
"939","1007950","0","2013-07-02 13:25:52","5","505","491718","Fred Wu"
"940","1007950","0","2012-10-26 20:32:28","0","624","365988","愛吃吃吃"
"941","1007950","0","2012-07-28 11:10:26","0","517","323451","愛吃鬼340461"
"942","1007950","0","2012-06-19 10:17:16","5","1163","305171","fishbar"
"943","1007950","0","2011-08-18 05:49:22","0","1118","183094","愛胚車的喵喵"
"944","1007950","3","2010-11-01 12:39:39","0","1794","141220","噗貞"
"945","1007950","0","2010-07-14 12:39:51","2","5702","122421","jonba5"
"946","1007950","0","2010-04-23 07:50:20","1","1994","108751","狗狗貓"
"947","1007950","2","2009-06-14 18:49:26","6","1325","52759","褚阿鬼"
"948","1007950","0","2009-05-27 04:53:03","15","1890","47216","豬小妞不卷卷"
"949","1007950","1","2009-05-05 05:46:06","4","1088","42475","♥♥ 澪"
"950","1007950","0","2009-04-22 17:22:12","4","1046","39803","SugarSugar"
"951","1007950","0","2008-12-22 10:01:15","1","3759","19605","威"
"952","657442","0","2016-07-05 17:17:18","4","1056","1060192","歡樂人生"
"953","657442","2","2016-06-24 06:11:06","20","1268","1054974","649の隨想"
"954","657442","10","2016-06-06 03:59:55","29","765","1046708","舞告愛呷愛七淘"
"955","657442","3","2016-05-27 01:08:17","19","776","1041884","~jennifer"
"956","657442","2","2016-05-18 19:54:31","13","614","1037750","Austin 貍"
"957","657442","2","2016-03-27 15:29:21","12","301","1012350","愛吃的彩芸&豬昊"
"958","657442","1","2015-08-26 15:50:44","15","1118","907022","kateblythe"
"959","657442","0","2015-08-25 15:00:04","13","740","906454","阿一一"
"960","657442","0","2015-06-22 07:29:25","11","1089","873884","Denise 妮絲❤"
"961","657442","2","2015-05-21 00:57:06","47","920","857954","戀戀情深"
"962","657442","0","2015-01-31 14:53:02","12","670","804342","♥糖果的甜蜜小屋♥"
"963","657442","4","2015-01-28 02:55:59","37","1118","802432","花孤影"
"964","657442","0","2014-12-31 04:48:21","11","787","786258","婚禮紀錄_里夫"
"965","657442","0","2014-12-14 21:02:27","23","807","777854","海綿飽飽的XX"
"966","657442","1","2014-12-08 03:56:30","22","665","774256","♥小粉兒♥"
"967","657442","0","2014-12-03 14:49:55","41","735","771992","紅茶拿鐵美食日記"
"968","657442","3","2014-10-27 06:05:29","20","802","752512","✿小哭✿"
"969","657442","0","2014-10-14 05:12:23","21","626","745540","靡靡"
"970","657442","1","2014-10-04 01:36:15","10","1136","740540","愛吃鬼阿芷"
"971","657442","1","2014-09-20 02:18:27","16","1065","733392","瑋瑋 美食萬歲"
"972","657442","3","2014-09-17 14:00:12","16","722","732076","神奇君"
"973","657442","1","2014-09-15 01:26:09","10","773","730452","粉小妞"
"974","657442","1","2014-09-12 06:26:11","11","516","729276","♥霙霙♥"
"975","657442","1","2014-08-10 01:30:02","16","817","710510","裘莉媽的旅行拼圖"
"976","657442","0","2014-08-06 01:38:11","11","631","708344","MissVegeQ"
"977","657442","0","2014-07-29 11:29:30","12","1193","704018","小凉"
"978","657442","1","2014-07-23 02:55:23","33","1591","700580","Shirley雪莉"
"979","657442","5","2014-07-21 11:45:44","30","1302","699604","~Eva~"
"980","657442","6","2014-07-17 14:46:09","34","910","697486","太霏糖"
"981","657442","2","2014-07-04 03:59:23","18","826","690676","Vivi醬Yo"
"982","657442","2","2014-07-02 11:43:38","25","911","689538","andy4990"
"983","657442","7","2014-06-28 16:01:50","66","2264","687356","Flyingfish"
"984","657442","0","2014-06-27 03:21:37","5","550","686570","*~易小意~*"
"985","657442","0","2014-06-26 14:36:02","21","575","686280","57魔法Ling"
"986","657442","1","2014-06-23 23:15:28","31","754","684342","小玉兒趴趴走"
"987","657442","2","2014-05-26 14:47:31","14","580","666600","FB旅遊夜市趴趴走"
"988","657442","0","2014-05-05 03:25:26","18","1263","654622","may ou"
"989","657442","2","2014-05-01 14:08:26","12","1197","652944","菇菇*"
"990","657442","3","2014-04-05 06:53:07","24","1459","638818","轉角"
"991","657442","1","2014-03-13 13:38:23","12","1230","628090","跟著領隊玩Sky"
"992","657442","0","2014-03-09 14:10:06","11","1192","626018","金亮亮"
"993","657442","2","2014-03-04 02:56:27","23","1337","623198","哈拉摩卡"
"994","657442","0","2014-02-21 14:34:38","12","1086","617866","大口~"
"995","657442","1","2014-02-21 13:22:01","15","1594","617832","黃糖果"
"996","657442","3","2014-02-14 03:15:01","20","1451","614112","☆ 陳小沁 ☆"
"997","657442","1","2014-02-11 07:36:28","12","1441","612644","蔡甜甜"
"998","657442","0","2014-02-06 10:58:37","18","1174","610168","翻轉食樂世界-IVY"
"999","657442","2","2013-12-14 06:05:59","15","7253","581928","蜜蜂熊"
"1000","657442","2","2013-11-30 02:59:31","27","3123","573712","Fei♥"
"1001","657442","0","2013-11-16 04:22:08","20","22796","565690","luckbear"
"1002","657442","0","2013-11-15 14:22:31","20","2535","565488","橘子狗愛吃糖"
"1003","657442","2","2013-11-13 10:42:21","14","4480","564118","阿關關"
"1004","657442","5","2013-10-29 13:59:11","34","13226","555436","Peterlin95"
"1005","657442","9","2013-10-16 01:34:25","48","8603","547388","♥朵利斯♥"
"1006","657442","0","2016-12-09 13:39:24","6","488","1238873","saida小帥大快活"
"1007","657442","0","2015-06-04 16:00:03","3","330","865208","魔術師旅遊與美食天地"
"1008","657442","0","2015-04-16 20:56:33","4","456","841336","Even媽"
"1009","657442","0","2015-01-30 14:48:52","7","339","803904","禹翊"
"1010","657442","0","2014-06-10 03:33:22","7","1003","674868","Kutty 咕蒂"
"1011","657442","0","2014-06-10 03:31:34","4","527","674864","Kutty 咕蒂"
"1012","657442","1","2014-05-14 16:01:23","4","561","660168","山姆大薯"
"1013","657442","0","2014-04-10 03:48:50","6","495","641554","小品~就是愛旅行"
"1014","657442","1","2014-04-03 14:30:04","13","803","638106","布咕布咕"
"1015","657442","0","2014-03-19 15:37:29","6","778","630974","一嫂"
"1016","657442","1","2014-03-07 15:31:37","9","803","625268","pubear"
"1017","657442","0","2014-02-28 01:30:21","5","427","621110","通天老頭"
"1018","657442","0","2014-01-24 02:39:16","2","527","604478","cinzia2323"
"1019","657442","0","2014-01-14 13:31:27","5","1111","599266","mana"
"1020","657442","2","2014-01-12 08:14:21","14","8387","597902","麻糬公主"
"1021","657442","0","2013-12-15 02:41:49","14","800","582274","假漂泊的人"
"1022","657442","1","2013-12-05 19:14:39","3","1167","577018","洋氣橘子"
"1023","657442","0","2013-10-12 13:17:10","4","4136","545318","愛吃鬼451504"
"1024","657442","2","2013-10-07 16:28:21","12","14472","542582","宜蘭報報"
"1025","81702","0","2017-03-22 09:55:48","15","769","1341719","~jennifer"
"1026","81702","4","2016-09-30 03:30:07","21","625","1153943","艾瑟兒 (=ﾟωﾟ)"
"1027","81702","4","2015-09-11 11:44:07","22","1725","915108","luckbear"
"1028","81702","2","2015-03-31 10:11:05","22","1472","833080","愛的剛剛好"
"1029","81702","2","2015-02-22 16:06:25","15","930","814882","twellens"
"1030","81702","1","2015-01-06 08:00:32","14","671","788820","Austin 貍"
"1031","81702","0","2014-09-12 01:00:39","22","12013","729120","luckbear"
"1032","81702","0","2014-06-23 03:32:35","13","1507","683856","松阪豬妹"
"1033","81702","1","2014-03-09 10:13:06","11","1765","625950","金亮亮"
"1034","81702","6","2014-02-01 14:50:16","26","1901","607918","神奇君"
"1035","81702","0","2013-12-17 09:01:11","11","1834","583808","大口~"
"1036","81702","1","2013-10-04 04:34:56","13","1454","540578","黑洞雪莉"
"1037","81702","2","2013-06-29 09:07:59","20","2421","490244","寶貝小飄"
"1038","81702","1","2013-05-05 07:33:44","24","1862","462190","纓"
"1039","81702","3","2012-12-30 10:07:31","21","2342","400042","Ling's愛說話"
"1040","81702","6","2012-12-27 22:57:48","36","2720","399140","❤只溶妮口不溶妮手❤"
"1041","81702","4","2012-12-04 00:07:23","31","1600","386923","Calvin-Yu"
"1042","81702","3","2012-12-01 09:07:13","23","1365","385609","美食小兔"
"1043","81702","1","2012-10-17 15:09:37","10","1142","361144","好人"
"1044","81702","0","2012-10-10 17:15:29","22","1086","358072","~Eva~"
"1045","81702","2","2012-09-24 07:33:20","25","2073","351147","klittlechi"
"1046","81702","0","2012-09-14 16:00:00","13","976","346865","喬瑟琳jo"
"1047","81702","2","2012-09-12 01:12:24","17","2090","345377","seagod"
"1048","81702","6","2012-09-02 02:51:47","26","1161","340515","jascia"
"1049","81702","2","2012-08-14 02:02:37","32","2422","330917","快樂瑜"
"1050","81702","0","2012-06-28 15:43:06","16","2441","309637","加菲熊貓"
"1051","81702","0","2012-06-28 01:39:26","20","2203","309273","加菲熊貓"
