shopId,shopName,shopLatitude,shopLongitude,SDAddress,SDCategory,SDConsumption,SDTelephone,SDRate,SDDeliciousRate,SDServiceRate,SDEnvRate,SDRateCount,SDWatchCount,SDBookmarkCount,shopUrl
123151,邱湧峻煙燻滷味-礁溪店,24.8280870146,121.77269801310001,宜蘭縣礁溪鄉礁溪路五段79號,滷味,NULL,03-988-8506,0,0,0,0,0,5347,2,http://www.ipeen.com.tw/shop/123151
90,河堤咖啡,24.672008005370003,121.81789800329,宜蘭縣五結鄉協和村親河路一段180巷88弄16號,咖啡專賣,NULL,03-950-0320,0,0,0,0,0,6502,2,http://www.ipeen.com.tw/shop/90
24572,迷迭香義式廚房,24.677509745660288,121.7600751994298,宜蘭縣羅東鎮四育路62號,其他異國料理,NULL,03-955-9216,0,0,0,0,0,3074,2,http://www.ipeen.com.tw/shop/24572
24626,咖啡雜貨舖,24.750994013395218,121.75001083471246,宜蘭縣宜蘭市民權新路62號,複合式,NULL,03-936-6143,0,0,0,0,0,4346,2,http://www.ipeen.com.tw/shop/24626
1028946,烏石漁港直銷漁獲中心二樓美食街,24.67264500271,121.81580000145,宜蘭縣五結鄉烏石漁港直銷漁獲中心,海鮮餐廳,NULL,None,0,0,0,0,1,756,2,http://www.ipeen.com.tw/shop/1028946
1033242,Knight-Bistro,24.75003711862,121.74439481254,宜蘭縣宜蘭市復興路二段190號,酒吧 Lounge Bar,NULL,03-936500,0,0,0,0,0,1449,2,http://www.ipeen.com.tw/shop/1033242
1051056,頭城第一家鹽酥雞,24.858343017640003,121.82363500756999,宜蘭縣頭城鎮民鋒路1-3號,鹹酥雞、炸雞排,NULL,None,0,0,0,0,0,426306,2,http://www.ipeen.com.tw/shop/1051056
1047938,原麥森林烘培輕食坊,24.6838580125,121.77116800801001,宜蘭縣羅東鎮中正北路165號,西點烘焙、麵包,NULL,03-955-2677,0,0,0,0,0,622,2,http://www.ipeen.com.tw/shop/1047938
945824,金裘滷味,24.85848190559,121.82319001027007,宜蘭縣頭城鎮民鋒路13-1號,滷味,NULL,03-9780-118,0,0,0,0,0,1659,2,http://www.ipeen.com.tw/shop/945824
973670,Jessica-kafa,24.74480131228,121.7490923108,宜蘭縣宜蘭市女中路二段516號,咖啡專賣,NULL,03-935-6988,0,0,0,0,1,2713,2,http://www.ipeen.com.tw/shop/973670
933946,奉茶小岸,24.675998011889998,121.76760400332,宜蘭縣羅東鎮民權路139號,複合式,NULL,03-954-7700,0,0,0,0,0,1317,2,http://www.ipeen.com.tw/shop/933946
949380,Meet-Alice-英式下午茶-輕食,24.745134706520002,121.73993401214994,宜蘭縣宜蘭市嵐峰路三段86號,複合式,NULL,03-933-3460,0,0,0,0,0,1368,2,http://www.ipeen.com.tw/shop/949380
948422,天使心幸福小舖,24.74806450859,121.74301630298002,宜蘭縣宜蘭市宜中路111號,咖啡專賣,NULL,03-933-1072,0,0,0,0,0,1493,2,http://www.ipeen.com.tw/shop/948422
1075348,錢老爺,24.75843370484,121.75798050285,宜蘭縣宜蘭市和睦路121號前(攤位號碼85),水煎包、生煎包,NULL,0930-335-283,0,0,0,0,0,521,1,http://www.ipeen.com.tw/shop/1075348
1190927,達爾文餐酒-Darwin-Bistro,24.7531756,121.7500675,宜蘭縣宜蘭市國榮路5號,其他異國料理,NULL,03-931-1020,0,0,0,0,1,263,1,http://www.ipeen.com.tw/shop/1190927
1216706,冰工廠,24.7513661,121.76230559999999,宜蘭縣宜蘭市校舍路45號,飲料專賣店,NULL,0987-538-300,0,0,0,0,1,127,1,http://www.ipeen.com.tw/shop/1216706
339874,炙樂和風雞腿串,24.676180140211518,121.76899554279277,宜蘭縣羅東鎮公園路,炭烤串燒,NULL,0989-792-093,0,0,0,0,0,1670,1,http://www.ipeen.com.tw/shop/339874
392132,小胖水煎包專賣店,24.74872100048,121.75134301022001,宜蘭縣宜蘭市復興路一段85號,水煎包、生煎包,NULL,0986-921-220,0,0,0,0,0,1743,1,http://www.ipeen.com.tw/shop/392132
619000,珍好呷,24.906873255353073,121.87116624439804,宜蘭縣頭城鎮濱海路三段291號,海鮮餐廳,NULL,0978-096-801,0,0,0,0,0,3984,1,http://www.ipeen.com.tw/shop/619000
102759,頭擺ㄟ米粿,24.7563640069,121.75339901154,宜蘭縣宜蘭市康樂路127號,休閒零食,NULL,03-932-3013,0,0,0,0,0,1733,1,http://www.ipeen.com.tw/shop/102759
29648,湯之屋日式輕食料理,24.67280288370606,121.76545523733465,宜蘭縣羅東鎮南門路123號,其他日式料理,NULL,03-955-0060,0,0,0,0,0,4873,1,http://www.ipeen.com.tw/shop/29648
30407,歐鄉牛排館,24.680609167795563,121.79298315517107,宜蘭縣五結鄉親河路二段133號,美式料理,NULL,03-950-7391,0,0,0,0,0,3683,1,http://www.ipeen.com.tw/shop/30407
42351,蒲公英簡餐店,24.68601004396979,121.75297273864082,宜蘭縣羅東鎮四維路152巷1號,複合式,NULL,None,0,0,0,0,0,5555,1,http://www.ipeen.com.tw/shop/42351
99360,多采擷,24.68028601566,121.77091000286,宜蘭縣羅東鎮倉前路51-23號,飲料專賣店,NULL,03-957-3738,0,0,0,0,0,2219,1,http://www.ipeen.com.tw/shop/99360
40601,嗄嗄叫歐式餐點,24.67569600429,121.76733800580999,宜蘭縣羅東鎮興東路78號,其他小吃,NULL,03-957-6367,0,0,0,0,0,3940,1,http://www.ipeen.com.tw/shop/40601
43735,和風食堂,24.828951090728,121.77204905124583,宜蘭縣礁溪鄉德陽路30號,其它中式料理,NULL,03-988-8811,0,0,0,0,0,6614,1,http://www.ipeen.com.tw/shop/43735
43744,謝記鴨賞,24.68440809640191,121.80299520803554,宜蘭縣五結鄉協和中路12-3號,其他小吃,NULL,03-950-4646,0,0,0,0,0,5323,1,http://www.ipeen.com.tw/shop/43744
613964,蕃茄義式廚房,24.86374101403,121.81856801399,宜蘭縣頭城鎮復興路91-1號,義式料理,NULL,03-977-4489,0,0,0,0,0,1181,1,http://www.ipeen.com.tw/shop/613964
579808,北海碳烤,24.796766818320002,121.78507611895,宜蘭縣礁溪鄉玉田村玉龍路一段211號,炭烤串燒,NULL,0938-262-852,0,0,0,0,0,2794,1,http://www.ipeen.com.tw/shop/579808
579832,明冠海鮮餐廳,24.63191900537,121.75374041285,宜蘭縣冬山鄉東山路一段872-1號,海鮮餐廳,NULL,03-959-3789,0,0,0,0,0,7186,1,http://www.ipeen.com.tw/shop/579832
592310,太子炸糕,24.751694015680002,121.7617360179,宜蘭縣宜蘭市校舍路116號149號攤,其他小吃,NULL,0935-818-065,0,0,0,0,0,2208,1,http://www.ipeen.com.tw/shop/592310
592336,爆漿雞腿捲,24.75169401285,121.7617360005,宜蘭縣宜蘭市校舍路116號,其他小吃,NULL,None,0,0,0,0,0,1784,1,http://www.ipeen.com.tw/shop/592336
611744,火燄熱狗堡-蘭陽店,24.752209632005872,121.76186085574315,宜蘭縣宜蘭市校舍路116號,其他速食,NULL,0932-361-249,0,0,0,0,0,1513,1,http://www.ipeen.com.tw/shop/611744
587922,106-coffee,24.82716310687,121.77209600182,宜蘭縣礁溪鄉礁溪路五段106號,複合式,NULL,03-882-207,0,0,0,0,0,978,1,http://www.ipeen.com.tw/shop/587922
589268,蚵蛋包,24.67668330675,121.76692500612,宜蘭縣羅東鎮民權路102號前,其他小吃,NULL,None,0,0,0,0,0,1751,1,http://www.ipeen.com.tw/shop/589268
620742,Blue-bar,24.75129110932,121.73805401829,宜蘭縣宜蘭市泰山路319號,酒吧 Lounge Bar,NULL,03-9313-367,0,0,0,0,0,1456,1,http://www.ipeen.com.tw/shop/620742
620744,倉庫-1,24.75555751065,121.75786721172001,宜蘭縣宜蘭市宜興路一段288號,酒吧 Lounge Bar,NULL,03-9313-030,0,0,0,0,0,2122,1,http://www.ipeen.com.tw/shop/620744
620750,SHA-SHA,24.76245200686,121.75425500728,宜蘭縣宜蘭市新興路215號,酒吧 Lounge Bar,NULL,0989-836-541,0,0,0,0,0,2151,1,http://www.ipeen.com.tw/shop/620750
629774,冠魚蛋小屋-攤位057,24.751504200699998,121.76168210812,宜蘭縣宜蘭市校舍路116號,其他小吃,NULL,03-938-3058,0,0,0,0,0,1688,1,http://www.ipeen.com.tw/shop/629774
626056,梅花小吃部,24.59587831594,121.8449411068,宜蘭縣蘇澳鎮中山路一段89號,其他小吃,NULL,03-9971-697,0,0,0,0,0,1958,1,http://www.ipeen.com.tw/shop/626056
636068,G奶木瓜牛奶-宜蘭店,24.67252000085,121.77435801589,宜蘭縣羅東鎮站前南路201號,果汁,NULL,03-953-0680,0,0,0,0,0,1648,1,http://www.ipeen.com.tw/shop/636068
632954,大廟口魚丸米粉,24.74714701535,121.72934901286,宜蘭縣員山鄉員山路一段90號,麵攤、麵店,NULL,03-923-1466,0,0,0,0,0,1236,1,http://www.ipeen.com.tw/shop/632954
149715,106咖啡,24.78504001683,121.76140401773,宜蘭縣礁溪鄉礁溪路106號,飲料專賣店,NULL,None,0,0,0,0,0,1519,1,http://www.ipeen.com.tw/shop/149715
149779,財上鮮水果行,24.75075701327,121.75624601562001,宜蘭縣宜蘭市宜興路一段102號(校舍路平交道前),飲料專賣店,NULL,0982-342-528,0,0,0,0,0,1796,1,http://www.ipeen.com.tw/shop/149779
251273,頂埔阿嬤女兒蔥油餅,24.82897900129,121.76968301926,宜蘭縣礁溪鄉礁溪湯圍溝公園,麵食點心,NULL,0938-140-008,0,0,0,0,0,1822,1,http://www.ipeen.com.tw/shop/251273
255019,老增壽,24.77308600373,121.75785501620001,宜蘭縣宜蘭市中山路五段240號(新館),休閒零食,NULL,03-928-7555,0,0,0,0,0,2695,1,http://www.ipeen.com.tw/shop/255019
144983,辣椒園,24.750528013089998,121.74503000496,宜蘭縣宜蘭市民族路373號,其它中式料理,NULL,03-932-9071,0,0,0,0,0,3485,1,http://www.ipeen.com.tw/shop/144983
139721,阿棟切仔麵,24.75594400724,121.75550000462,宜蘭縣宜蘭市康樂路59-4號,麵食點心,NULL,03-932-5210,0,0,0,0,0,2640,1,http://www.ipeen.com.tw/shop/139721
140151,BLUE-BAR酒吧,24.75129110168,121.73805401582001,宜蘭縣宜蘭市泰山路319號,酒吧 Lounge Bar,NULL,03-931-3367,0,0,0,0,0,2537,1,http://www.ipeen.com.tw/shop/140151
141405,咖哩專賣店,24.818696019769998,121.7684060193,宜蘭縣礁溪鄉大忠路13號,其他小吃,NULL,03-988-9501,0,0,0,0,0,1569,1,http://www.ipeen.com.tw/shop/141405
137481,宜蘭羅東南美咖啡館,24.675019980658828,121.76244021795036,宜蘭縣羅東鎮中山路四段20巷19號,咖啡專賣,NULL,03-961-0911,0,0,0,0,0,2916,1,http://www.ipeen.com.tw/shop/137481
35753,卡那菲那比薩店,24.68082900641,121.77626401831999,宜蘭縣五結鄉陽明北路1號,複合式,NULL,03-954-4534,0,0,0,0,0,4762,1,http://www.ipeen.com.tw/shop/35753
50135,羅東市場蚵仔煎,24.675301162030333,121.77524802503764,宜蘭縣羅東鎮中山路二段498號,其他小吃,NULL,None,0,0,0,0,0,4608,1,http://www.ipeen.com.tw/shop/50135
51348,豬小妹素食養生滷味,24.674656241027062,121.76475733523385,宜蘭縣羅東鎮中山路三段476號,其他小吃,NULL,039-547006,0,0,0,0,0,4022,1,http://www.ipeen.com.tw/shop/51348
31884,APPLE-203-蘋果203早午餐-宜蘭復興店,24.75020754735259,121.75533717191536,宜蘭縣宜蘭市復興路一段34號,其他小吃,NULL,03-935-3345,0,0,0,0,0,4520,1,http://www.ipeen.com.tw/shop/31884
31888,APPLE-203蘋果203早午餐-宜蘭女中店,24.745514151483167,121.74218021436405,宜蘭縣宜蘭市女中路三段239號,其他小吃,NULL,03-936-2855,0,0,0,0,0,6529,1,http://www.ipeen.com.tw/shop/31888
32150,喬培義式廚房,24.812698730623115,121.72195235480105,宜蘭縣礁溪鄉礁溪路五段78號,義式料理,NULL,03-988-5260,0,0,0,0,0,3739,1,http://www.ipeen.com.tw/shop/32150
32167,郭元益-宜蘭門市,24.75712600878,121.75241801198001,宜蘭縣宜蘭市中山路三段71號,西點烘焙、麵包,NULL,03-935-8954,0,0,0,0,0,4711,1,http://www.ipeen.com.tw/shop/32167
95248,羅東新平價牛排-創始店,24.67788201637,121.7694420134,宜蘭縣羅東鎮天津路8-7號,美式料理,NULL,03-953-1855,0,0,0,0,0,5157,1,http://www.ipeen.com.tw/shop/95248
88224,台灣鯛活海鮮,24.80505601687,121.81698401639001,宜蘭縣壯圍鄉壯濱路六段355-1號,海鮮餐廳,NULL,None,0,0,0,0,0,7559,1,http://www.ipeen.com.tw/shop/88224
88137,MR-WISH-水果‧天然‧茶-礁溪德陽店,24.82798400157,121.77215200099,宜蘭縣礁溪鄉德陽路33號,飲料專賣店,NULL,03-988-6638,0,0,0,0,0,2010,1,http://www.ipeen.com.tw/shop/88137
81959,奠安宮扁食麵,24.68278010566406,121.77117348678286,宜蘭縣羅東鎮中正北路121號,麵食點心,NULL,03-954-9097,0,0,0,0,0,2556,1,http://www.ipeen.com.tw/shop/81959
83493,克林餅舖,24.74776668978485,121.72709942973013,宜蘭縣員山鄉文化路9號,西點烘焙、麵包,NULL,03-923-3629,0,0,0,0,0,3582,1,http://www.ipeen.com.tw/shop/83493
30998,包心粉圓-羅東火車站店,24.67550701859,121.76884700974,宜蘭縣羅東鎮公正路2號2樓,甜品、甜湯,NULL,03-956-6528,0,0,0,0,0,5471,1,http://www.ipeen.com.tw/shop/30998
59908,夢土上休閒農場,24.78580675983725,121.68043115383387,宜蘭縣礁溪鄉二結路8-2號,景觀餐廳,NULL,03-923-1769,0,0,0,0,0,5809,1,http://www.ipeen.com.tw/shop/59908
57369,田媽媽餐廳,24.71966313164612,121.80684939334918,宜蘭縣壯圍鄉新南村新南路75-3號,其它中式料理,NULL,03-925-3517,0,0,0,0,0,4467,1,http://www.ipeen.com.tw/shop/57369
61480,鹿苑茶莊,24.62577061682084,121.80159389639866,宜蘭縣冬山鄉冬山路一段23號,休閒零食,NULL,03-959-3898,0,0,0,0,1,4045,1,http://www.ipeen.com.tw/shop/61480
61714,三個伊娜的店,24.676428006890003,121.60957600116001,宜蘭縣大同鄉崙埤村朝陽巷11號,其它主題餐廳,NULL,03-980-2162,0,0,0,0,0,5603,1,http://www.ipeen.com.tw/shop/61714
66581,點心樓上海湯包,24.6782340026,121.76767201451,宜蘭縣羅東鎮公正街83號(羅東三商百貨旁的巷子內),其他小吃,NULL,03-953-2580,0,0,0,0,0,2996,1,http://www.ipeen.com.tw/shop/66581
66789,古早味豆花,24.82589300382,121.77278100983999,宜蘭縣礁溪鄉中山路二段103號前,剉冰、豆花,NULL,0952-129-389,0,0,0,0,1,3787,1,http://www.ipeen.com.tw/shop/66789
66795,美惠小吃部,24.63438849676954,121.79212154608916,宜蘭縣冬山鄉冬山村冬山路(冬山鄉戶政事務所旁),其他小吃,NULL,03-959-2766,0,0,0,0,0,2826,1,http://www.ipeen.com.tw/shop/66795
118192,香草義麵屋-礁溪店,24.82623601275,121.77161600858,宜蘭縣礁溪鄉礁溪路五段60號,義式料理,NULL,03-988-6690,0,0,0,0,0,2431,1,http://www.ipeen.com.tw/shop/118192
120217,宜大蔥油餅,24.7461680037,121.74880101035001,宜蘭縣宜蘭市神農路一段1號前,其他小吃,NULL,0933-771-307,0,0,0,0,0,4348,1,http://www.ipeen.com.tw/shop/120217
117800,綿密本舖古早味現烤蛋糕,24.677713003970002,121.76611301457001,宜蘭縣羅東鎮民生路103號,西點烘焙、麵包,NULL,None,0,0,0,0,0,2338,1,http://www.ipeen.com.tw/shop/117800
131539,卜之鄉食坊,24.68046911971,121.76060001376,宜蘭縣羅東鎮公正路379號,其它中式料理,NULL,None,0,0,0,0,1,1894,1,http://www.ipeen.com.tw/shop/131539
110640,古早味草仔粿,24.75518120297,121.75208671685,宜蘭縣宜蘭市南興路昇平街交叉口,其他小吃,NULL,03-936-2310,0,0,0,0,0,2397,1,http://www.ipeen.com.tw/shop/110640
106547,山泉大飯店-心圓廳,24.830780010250002,121.778317011,宜蘭縣礁溪鄉礁溪路六段36號2樓,台菜餐廳,NULL,03-988-0066,0,0,0,0,0,2017,1,http://www.ipeen.com.tw/shop/106547
33468,85度C咖啡蛋糕烘焙專賣店-宜蘭復興店,24.74872501564,121.75092800325,宜蘭縣宜蘭市復興路一段92號,複合式,NULL,03-935-9935,0,0,0,0,1,5730,1,http://www.ipeen.com.tw/shop/33468
33472,85度C咖啡蛋糕烘焙專賣店-宜蘭蘇澳店,24.59612001946,121.84970000875,宜蘭縣蘇澳鎮中山路一段114號,複合式,NULL,03-995-1855,0,0,0,0,0,4452,1,http://www.ipeen.com.tw/shop/33472
95,卡爾迪咖啡-羅東安平店,24.6765510072452,121.7730961545695,宜蘭縣羅東鎮安平路47號之2,咖啡專賣,NULL,03-957-2150,0,0,0,0,0,5094,1,http://www.ipeen.com.tw/shop/95
100,擁舞湛藍,24.984029968789226,121.95639507263282,宜蘭縣頭城鎮石城路1之2號,咖啡專賣,NULL,03-978-0920,0,0,0,0,0,4555,1,http://www.ipeen.com.tw/shop/100
133,上都川菜,24.74966601642,121.75439800225,宜蘭縣宜蘭市復興路57號,四川菜,NULL,03-932-5388,0,0,0,0,0,6957,1,http://www.ipeen.com.tw/shop/133
135,芷園川菜館,24.67961900749,121.75707201534999,宜蘭縣羅東鎮公正路519號1樓,四川菜,NULL,03-961-5089,0,0,0,0,0,10562,1,http://www.ipeen.com.tw/shop/135
187,王燦彬,24.636011946085194,121.78755858857906,宜蘭縣冬山鄉冬山路三段260號,其他鍋類,NULL,03-958-1199,0,0,0,0,1,6730,1,http://www.ipeen.com.tw/shop/187
39167,尚鱻庭園啤酒吧,24.748817699372683,121.75809081441606,宜蘭縣宜蘭市環市東路二段786號,啤酒屋,NULL,03-938-5885,0,0,0,0,0,6126,1,http://www.ipeen.com.tw/shop/39167
72827,紙飛雞炸雞店,24.827860006770003,121.77528100785001,宜蘭縣礁溪鄉中山路二段216號,其他小吃,NULL,0936-333-742,0,0,0,0,0,2805,1,http://www.ipeen.com.tw/shop/72827
24516,其美燒腊莊,24.597489350891287,121.84974508140995,宜蘭縣蘇澳鎮中原路37號,粵菜 港式飲茶,NULL,03-996-9545,0,0,0,0,0,3331,1,http://www.ipeen.com.tw/shop/24516
24523,越前屋,24.756163112689997,121.74837500967,宜蘭縣宜蘭市三清路32號,其他日式料理,NULL,03-935-1932,0,0,0,0,0,5668,1,http://www.ipeen.com.tw/shop/24523
24524,伊豆日式拉麵,24.749274949915524,121.75067459007246,宜蘭縣宜蘭市健康路二段149號,日式麵食專賣,NULL,03-935-5211,0,0,0,0,1,5178,1,http://www.ipeen.com.tw/shop/24524
24532,加州餐廳,24.679812847848716,121.75757122891562,宜蘭縣羅東鎮公正路511號2樓,美式料理,NULL,03-951-8628,0,0,0,0,0,5389,1,http://www.ipeen.com.tw/shop/24532
24542,凱薩西餐牛排-羅東店,24.67922759948875,121.77202862566183,宜蘭縣羅東鎮中正北路32號1樓,美式料理,NULL,03-956-2855,0,0,0,0,0,5545,1,http://www.ipeen.com.tw/shop/24542
24567,義麵堡平價義大利麵專賣店,24.74117300347,121.75339300382001,宜蘭縣宜蘭市健康路一段47號(宜蘭運動公園旁),義式料理,NULL,03-936-3939,0,0,0,0,0,5338,1,http://www.ipeen.com.tw/shop/24567
24579,浪漫人生,24.67621159128223,121.76671339127257,宜蘭縣羅東鎮民權路167號6樓(羅東鎮立停車場旁),現場演奏餐廳,NULL,03-957-6163,0,0,0,0,0,6365,1,http://www.ipeen.com.tw/shop/24579
24580,吟芳素食麵包坊,24.74268100594,121.75317800875001,宜蘭縣宜蘭市嵐峰路一段108號,中式,NULL,03-932-1116,0,0,0,0,0,5645,1,http://www.ipeen.com.tw/shop/24580
24597,合緣素食之家,24.821324759840472,121.76979738777406,宜蘭縣礁溪鄉中正路114號,中式,NULL,03-987-2868,0,0,0,0,0,7068,1,http://www.ipeen.com.tw/shop/24597
24598,柳榮標-市場攤位,24.66390241665394,121.79835917160305,宜蘭縣羅東鎮民生市場183號,中式,NULL,03-956-6395,0,0,0,0,0,3211,1,http://www.ipeen.com.tw/shop/24598
24601,第一街自助涮涮鍋,24.757124004450002,121.75870000985,宜蘭縣宜蘭市宜興路一段340號,涮涮鍋,NULL,03-936-0277,0,0,0,0,0,6253,1,http://www.ipeen.com.tw/shop/24601
24603,錢錦迷你涮涮鍋,24.685670351862683,121.77108898737751,宜蘭縣羅東鎮中正北路132號,涮涮鍋,NULL,03-953-0281,0,0,0,0,0,2979,1,http://www.ipeen.com.tw/shop/24603
24498,喜相逢餐廳,24.73991201966,121.75293700974001,宜蘭縣宜蘭市公園路427號1樓,台菜餐廳,NULL,03-925-5188,0,0,0,0,0,6178,1,http://www.ipeen.com.tw/shop/24498
1031238,照安仙境休閒農場,24.61753351777704,121.78976373635017,宜蘭縣冬山鄉安平村安宮路101號,山產野菜餐廳,NULL,03-959-3000,0,0,0,0,1,650552,1,http://www.ipeen.com.tw/shop/1031238
1036060,喜悅牛排館,24.85774901787,121.82444500625999,宜蘭縣頭城鎮和平街129號,其他異國料理,NULL,03-977-6378,0,0,0,0,0,992,1,http://www.ipeen.com.tw/shop/1036060
1041154,河岸咖啡,24.69417110372,121.83280300236,宜蘭縣五結鄉大眾路三之1號,台菜餐廳,NULL,03-950-2857,0,0,0,0,0,697,1,http://www.ipeen.com.tw/shop/1041154
1042568,新龍發麻油廠-新龍發麻油店,24.75467800296,121.75303900404,宜蘭縣宜蘭市昇平街9-1號,其他美食,NULL,03-932-2733,0,0,0,0,1,613,1,http://www.ipeen.com.tw/shop/1042568
1029708,乾麵餛飩湯-電腦阿姨,24.67066351738,121.76941631437,宜蘭縣羅東鎮南豪里文化街27號,麵攤、麵店,NULL,03-954-8918,0,0,0,0,1,713,1,http://www.ipeen.com.tw/shop/1029708
1032690,仙草爸仙草專賣店,24.75184301293,121.74832400891,宜蘭縣宜蘭市民族路257號,飲料專賣店,NULL,03-936-9621,0,0,0,0,0,711,1,http://www.ipeen.com.tw/shop/1032690
1058270,Rialto里亞手工義大利麵,24.74730580037,121.73582390208,宜蘭縣宜蘭市女中路三段523號,義式料理,NULL,03-935-8893,0,0,0,0,0,573,1,http://www.ipeen.com.tw/shop/1058270
1058606,奇麗灣珍奶文化館,24.63453811754,121.83785931185999,宜蘭縣蘇澳鎮頂強路23號,茶專賣,NULL,None,0,0,0,0,0,631,1,http://www.ipeen.com.tw/shop/1058606
1051246,宜蘭東門夜市珍記手工烙餅,24.75717960907,121.75528491187,宜蘭縣宜蘭市新民路(東港橋下方),蔥油餅、蔥抓餅,NULL,0975-041-001,0,0,0,0,1,425966,1,http://www.ipeen.com.tw/shop/1051246
1051252,洞洞道道韓式餐廳,24.68636510833,121.7706727068,宜蘭縣羅東鎮中正北路237號,韓式料理,NULL,03-955-6306,0,0,0,0,2,106410,1,http://www.ipeen.com.tw/shop/1051252
1048806,炟賀意式料理,24.752495516009997,121.75141330785,宜蘭縣宜蘭市神農路二段102號,義式料理,NULL,0985-251-369,0,0,0,0,1,799,1,http://www.ipeen.com.tw/shop/1048806
1060586,熊來了,24.75662021637,121.74747141395,宜蘭縣宜蘭市民權路二段178號,咖啡專賣,NULL,03-936-2178,0,0,0,0,0,487,1,http://www.ipeen.com.tw/shop/1060586
1061108,小木屋咖啡,24.8187937008,121.76839210519,宜蘭縣礁溪鄉大忠路14號,咖啡專賣,NULL,03-9880561,0,0,0,0,1,594,1,http://www.ipeen.com.tw/shop/1061108
1051658,SHA-SHA-Bar,24.7545256033,121.75211890691,宜蘭縣宜蘭市舊城南路新月廣場1樓,酒吧 Lounge Bar,NULL,03-933-0668,0,0,0,0,0,404184,1,http://www.ipeen.com.tw/shop/1051658
1019568,TENTEA-天地實茶,24.67758841542,121.77173130403,宜蘭縣羅東鎮中正路193號,複合式,NULL,03-956-7001,0,0,0,0,1,2234,1,http://www.ipeen.com.tw/shop/1019568
1019786,礁溪平價義大利麵,24.817201919960002,121.76801701327,宜蘭縣礁溪鄉礁溪鄉礁溪路四段60號,義式料理,NULL,03-988-6690,0,0,0,0,1,1273,1,http://www.ipeen.com.tw/shop/1019786
929768,芸堂酒館,24.75992110915,121.75078191699,宜蘭縣宜蘭市舊城西路66號,酒吧 Lounge Bar,NULL,03-936-2848,0,0,0,0,0,1405,1,http://www.ipeen.com.tw/shop/929768
1011484,品誼古早味小吃,24.85804990564,121.82283691071,宜蘭縣頭城鎮沙成路50號,其他小吃,NULL,None,0,0,0,0,0,761,1,http://www.ipeen.com.tw/shop/1011484
979368,好口碑酢醬麵,24.75220400812,121.7643753064,宜蘭縣宜蘭市校舍路6號(黎明國小對面),台菜餐廳,NULL,03-937-1552,0,0,0,0,0,1158,1,http://www.ipeen.com.tw/shop/979368
940388,天然食品,24.76129071909,121.75724791545004,宜蘭縣宜蘭市新興路136號,小吃,NULL,03-935-4158,0,0,0,0,0,1209,1,http://www.ipeen.com.tw/shop/940388
986196,角頭炙燒牛排-羅東店,24.67562651781,121.76879981072001,宜蘭縣羅東鎮民權路93號,情境主題餐廳,NULL,03-956-3888,0,0,0,0,3,4377371,1,http://www.ipeen.com.tw/shop/986196
934168,宜蘭礁溪素食餐廳,24.826807601069998,121.77155210417001,宜蘭縣礁溪鄉礁溪路五段51號,中式,NULL,None,0,0,0,0,1,4836,1,http://www.ipeen.com.tw/shop/934168
935128,吳伯伯素食-北門店,24.76371000317,121.75345301277004,宜蘭縣宜蘭市慶和街148號,中式,NULL,None,0,0,0,0,0,1381,1,http://www.ipeen.com.tw/shop/935128
935846,紙飛機,24.67560100661,121.76787401929,宜蘭縣羅東鎮興東路4號,咖啡專賣,NULL,03-956-9822,0,0,0,0,0,1340,1,http://www.ipeen.com.tw/shop/935846
998286,南洋養生火鍋,24.66890370004,121.76595740027001,宜蘭縣羅東鎮純精路一段19號,涮涮鍋,NULL,03-951-3737,0,0,0,0,1,1015,1,http://www.ipeen.com.tw/shop/998286
925596,六熹精緻小鍋,24.74877410265,121.75071201035,宜蘭縣宜蘭市復興路一段98號,其他鍋類,NULL,03-932-2727,0,0,0,0,0,2302,1,http://www.ipeen.com.tw/shop/925596
1066630,Shadow鍋物,24.70861000838,121.79216770049993,宜蘭縣五結鄉三吉中路12號,其他鍋類,NULL,None,0,0,0,0,0,592,1,http://www.ipeen.com.tw/shop/1066630
1218959,尋味山房,24.6828167,121.7648291,宜蘭縣羅東鎮純精路三段109號,綜合日式料理,NULL,03-955-1236,0,0,0,0,0,135,1,http://www.ipeen.com.tw/shop/1218959
1218929,涓豆腐-宜蘭新月,24.7534648,121.7508853,宜蘭縣宜蘭市民權路二段6號38巷4F,韓式料理,NULL,03-936-3288,0,0,0,0,0,280,0,http://www.ipeen.com.tw/shop/1218929
1088318,鄉村風味披薩,24.732566005949998,121.71659900429,宜蘭縣員山鄉員山路一段827號,披薩,NULL,0978616117,45,20,20,20,2,609,1,http://www.ipeen.com.tw/shop/1088318
1088303,台灣雪山蛋糕有限公司,24.675606002059997,121.77083370841,宜蘭縣羅東鎮林森樂146號,西點烘焙、麵包,NULL,03-955-2666,0,0,0,0,0,537,0,http://www.ipeen.com.tw/shop/1088303
1075678,中壢老牌牛肉麵-宜蘭羅東中華店,24.68144780636,121.76819060509,宜蘭縣羅東鎮中華路154號,麵食點心,NULL,03-956-0971,45,15,20,20,1,3155,1,http://www.ipeen.com.tw/shop/1075678
1075636,松廣碳烤麻糬,24.75786600396,121.75873031433,宜蘭縣宜蘭市宜興路一段305號旁,其他小吃,NULL,0988-970-487,0,0,0,0,0,580,0,http://www.ipeen.com.tw/shop/1075636
