shopId,shopName,shopLatitude,shopLongitude,SDAddress,SDCategory,SDConsumption,SDTelephone,SDRate,SDDeliciousRate,SDServiceRate,SDEnvRate,SDRateCount,SDWatchCount,SDBookmarkCount,shopUrl
611180,???????,24.68207201,121.769837,?????????210?,???,302,03-957-5585,45,14,10,16,8,22431,25,http://www.ipeen.com.tw/shop/611180
39309,?????,24.85879501,121.825964,???????????40?(?????????),???,52,None,45,15,11,11,18,27737,13,http://www.ipeen.com.tw/shop/39309
50081,???????,24.8212048,121.7697434,???????????128?(??????),????,69,None,45,16,15,11,7,45506,51,http://www.ipeen.com.tw/shop/50081
44550,???-????,24.75213102,121.750978,???????????61?,????,162,03-935-2799,45,17,19,14,7,61199,16,http://www.ipeen.com.tw/shop/44550
151379,????,24.67381601,121.768496,?????????42?,????,132,03-956-6997,45,18,15,16,6,14590,27,http://www.ipeen.com.tw/shop/151379
114921,?????,24.67786301,121.768951,?????????47-2?,????,106,03-956-6187,45,18,14,11,6,18021,27,http://www.ipeen.com.tw/shop/114921
1024656,VILLA-LOHERB-???????,24.6596412,121.8098853,?????????372?,??????,300,03-959-5685,45,15,15,15,9,5416,13,http://www.ipeen.com.tw/shop/1024656
44133,????-??,24.89801875,121.8564747,?????????(??????),????,69,None,45,17,14,13,6,42974,14,http://www.ipeen.com.tw/shop/44133
585919,???,24.67435102,121.7721859,???????????83?,????,63,0933-773-557,45,18,15,18,6,15141,54,http://www.ipeen.com.tw/shop/585919
1015900,?????????,24.88462821,121.8388434,?????????95?261?,??????,250,03-969-9226,45,15,14,19,7,12558,13,http://www.ipeen.com.tw/shop/1015900
950882,Dancing-cream??????,24.76093601,121.756409,?????????37?,???,83,03-936-5989,45,15,14,15,6,1803933,32,http://www.ipeen.com.tw/shop/950882
156187,????,24.67629721,121.7670981,?????????1?,????,110,03-956-0908,45,16,16,15,10,15832,11,http://www.ipeen.com.tw/shop/156187
64318,?????,24.59572401,121.845218,???????????213?,????,100,03-996-5168,40,13,9,10,11,17873,21,http://www.ipeen.com.tw/shop/64318
71374,?????????,24.82571302,121.773006,???????????126?,????,61,None,45,16,11,7,6,25259,96,http://www.ipeen.com.tw/shop/71374
965182,?????,24.82552301,121.7725848,???????????85?,?????,143,0989-561-013,45,15,11,9,8,8246,30,http://www.ipeen.com.tw/shop/965182
1052792,?????????,24.82837122,121.7710068,?????????16?,??????,844,03-988-0599,45,17,17,17,7,9315,20,http://www.ipeen.com.tw/shop/1052792
993634,?????,24.75074691,121.7536216,???????????366?,????,78,03-931-3061,45,15,13,12,6,11809,39,http://www.ipeen.com.tw/shop/993634
48364,???????,24.75761452,121.7588656,???????????366?,??????,334,03-935-5168,45,15,15,20,8,79833,17,http://www.ipeen.com.tw/shop/48364
24531,????,24.63127401,121.796862,???????????850?,????,142,03-959-1385,45,15,14,12,8,38509,6,http://www.ipeen.com.tw/shop/24531
41028,????-????,24.65987502,121.825212,???????????60?20?,????,167,03-950-3511,45,19,14,10,6,59591,16,http://www.ipeen.com.tw/shop/41028
47901,??????,24.67598028,121.7687112,?????????(1109???????),????,44,None,40,10,12,10,9,19876,6,http://www.ipeen.com.tw/shop/47901
54640,?????,24.85881202,121.825987,???????????271?,????,44,03-977-2150,45,15,13,13,9,1113699,6,http://www.ipeen.com.tw/shop/54640
51606,?????,24.78979201,121.762126,???????????306?,????,76,03-928-2036,45,17,13,13,6,21328,25,http://www.ipeen.com.tw/shop/51606
57171,??????,24.75687401,121.752649,???????????68?,????,318,03-932-2555,45,18,14,15,6,38809,25,http://www.ipeen.com.tw/shop/57171
953646,????,24.57299841,121.6714442,????????????1-22?,???,192,03-951-7388,45,15,15,18,6,17019,25,http://www.ipeen.com.tw/shop/953646
39767,????????-??????,24.77954501,121.777129,????????????113-5?,??????,534,03-930-9303,35,15,12,10,7,74970,43,http://www.ipeen.com.tw/shop/39767
699552,???-????????,24.66661352,121.767677,?????????3?369?,???????,150,None,45,16,15,11,7,12506,21,http://www.ipeen.com.tw/shop/699552
47573,Ninety-six-96????,24.67841001,121.7677,?????????96?,????,240,03-955-7672,40,15,10,17,5,132226,51,http://www.ipeen.com.tw/shop/47573
938322,??????-???,24.83100151,121.7754478,?????????77?,????,1450,03-910-0988,45,18,18,18,6,9404,12,http://www.ipeen.com.tw/shop/938322
47313,????,24.752204,121.750751,???????????57?8?,????,234,03-931-1904,40,15,8,15,7,41233,58,http://www.ipeen.com.tw/shop/47313
97493,??????-??,24.67629721,121.7670981,?????????1?,???,162,03-954-8933,45,18,18,18,5,20367,17,http://www.ipeen.com.tw/shop/97493
57020,????,24.67608264,121.7682874,?????????(????1088??),????,62,None,40,14,12,9,6,20798,9,http://www.ipeen.com.tw/shop/57020
123585,?????????-???,24.68008102,121.768971,????????????133?,????,467,039-571990,40,10,8,10,11,51077,19,http://www.ipeen.com.tw/shop/123585
47889,???,24.66953901,121.775353,??????????183?1?,????,125,03-953-0580,45,18,17,12,5,31190,26,http://www.ipeen.com.tw/shop/47889
33424,??????,24.76180002,121.753608,???????????235?,????,100,03-935-3370,45,18,11,11,7,28775,35,http://www.ipeen.com.tw/shop/33424
629740,??,24.78975011,121.756484,?????????193?,????,686,03-928-1707,45,19,15,15,5,75947,76,http://www.ipeen.com.tw/shop/629740
28477,???,24.67607101,121.758367,???????????166?,????,262,03-961-2898,45,17,15,15,5,59492,34,http://www.ipeen.com.tw/shop/28477
942986,????-???,24.66745301,121.800389,???????????150?37?,???,NULL,0938-882-331,45,14,17,17,5,17041,3,http://www.ipeen.com.tw/shop/942986
120255,???,24.674775,121.770355,???????????147?,????,120,0975-242-010,45,14,15,12,8,15667,63,http://www.ipeen.com.tw/shop/120255
1016098,?????-???,24.75597411,121.747835,???????????156?,???,NULL,03-9325568,40,17,18,14,8,4991,5,http://www.ipeen.com.tw/shop/1016098
30999,??????-?????,24.685471,121.823487,???????????201?,?????,50,03-960-1699,45,19,17,15,6,18221,4,http://www.ipeen.com.tw/shop/30999
43305,??????,24.67678201,121.766387,?????????29?-1,????,61,039-547104,40,14,11,10,9,17350,20,http://www.ipeen.com.tw/shop/43305
148,??????-???,24.82483901,121.772131,???????????59?,????,259,03-988-7277,45,15,15,14,9,57332,30,http://www.ipeen.com.tw/shop/148
73434,?????,24.67708193,121.7682418,??????????????(??????????????),????,18,None,45,15,13,9,5,15259,10,http://www.ipeen.com.tw/shop/73434
49296,????,24.82548902,121.772807,???????????114?,????,28,03-988-8247,45,14,17,14,7,22706,58,http://www.ipeen.com.tw/shop/49296
1004774,???????,24.83067311,121.773133,??????????87?,???,535,03-988-7586,45,20,20,20,6,18000,38,http://www.ipeen.com.tw/shop/1004774
1017008,??????,24.744816,121.7463207,???????????55?,????,299,03-933-0930,45,17,18,19,7,22367,57,http://www.ipeen.com.tw/shop/1017008
46751,???-??,24.67152901,121.770484,??????????151?,????,100,03-954-0301,45,15,14,15,5,35844,16,http://www.ipeen.com.tw/shop/46751
1050408,????cafe-story,24.75929071,121.7528587,???????????145?,????,267,03-93600,45,14,12,19,7,3528,16,http://www.ipeen.com.tw/shop/1050408
141387,????????,24.66668901,121.590406,????????????2?,??????,305,03-980-1903,35,12,8,8,8,49928,11,http://www.ipeen.com.tw/shop/141387
145433,???,24.67911101,121.767331,?????????78?,???,81,03-953-0989,45,14,14,15,6,14452,15,http://www.ipeen.com.tw/shop/145433
52451,????30????,24.75850356,121.7577195,?????????(????-????),????,28,None,45,14,13,10,7,19252,23,http://www.ipeen.com.tw/shop/52451
1030952,?????-?????????,24.74229961,121.752819,???????????109?,???,415,03-932-7171,45,15,15,19,6,12756,23,http://www.ipeen.com.tw/shop/1030952
152551,????-?????,24.82708602,121.772225,???????????108?1-3?,??????,402,03-987-2278,40,14,13,12,5,24440,71,http://www.ipeen.com.tw/shop/152551
106911,????,24.82597102,121.773131,???????????134??1,????,86,03-987-2605,40,15,13,9,6,33493,71,http://www.ipeen.com.tw/shop/106911
635672,????,24.75910441,121.7570444,?????????6-1?,???,69,03-932-6566,40,14,14,12,5,16391,32,http://www.ipeen.com.tw/shop/635672
155669,????,24.674432,121.7642797,???????????403?1?,???,115,None,45,15,18,19,7,16013,12,http://www.ipeen.com.tw/shop/155669
50930,??,24.75414602,121.764242,?????????44?4?5?,???????,25,03-938-578503-938-5976,45,10,11,11,5,20582,2,http://www.ipeen.com.tw/shop/50930
79810,???????,24.75911733,121.7536801,???????????,????,100,0955-483-976,45,17,13,12,7,15976,12,http://www.ipeen.com.tw/shop/79810
1050938,?????Ambrosia?????,24.83067412,121.7781511,???????????36?,??????,617,03-9887979#5,45,20,20,20,5,6102,12,http://www.ipeen.com.tw/shop/1050938
141921,?????,24.67784801,121.769703,?????????68-3?(????????),??????,95,03-954-4127,45,19,15,13,5,24510,39,http://www.ipeen.com.tw/shop/141921
1212893,???????,24.7576452,121.7585296,???????????291?,??????,NULL,03-936-3061,45,19,19,18,5,6124,3,http://www.ipeen.com.tw/shop/1212893
186,??????,24.681865,121.764404,???????????69?,????,174,03-956-0830,45,14,12,14,9,63008,21,http://www.ipeen.com.tw/shop/186
161,?????,24.90520802,121.86965,??????????????277?,????,628,03-977-6196,45,15,11,11,8,26335,10,http://www.ipeen.com.tw/shop/161
62017,???????,24.69020101,121.737279,?????????????52?,????,116,03-957-3157,40,14,13,13,5,24640,8,http://www.ipeen.com.tw/shop/62017
40195,???????,24.67665201,121.764887,?????????213?,???????,28,03-955-8588,45,18,14,17,4,71412,44,http://www.ipeen.com.tw/shop/40195
1021966,??????,24.7510794,121.7510482,???????????58?,????,259,03-933-3128,50,19,18,19,16,20889,24,http://www.ipeen.com.tw/shop/1021966
37290,????,24.63287401,121.712806,????????????466?,????,268,03-961-3761,45,16,15,13,6,30226,7,http://www.ipeen.com.tw/shop/37290
70811,???,24.77791914,121.743536,??????????????,????,27,None,40,13,10,10,8,23188,47,http://www.ipeen.com.tw/shop/70811
1051138,????,24.679844,121.76814,?????????117-1?,???,NULL,0939-527-550,45,15,15,19,5,9045,17,http://www.ipeen.com.tw/shop/1051138
973370,71°N-????,24.64464291,121.7861055,???????????380?,????,119,03-968-0195,40,14,12,14,6,16363,17,http://www.ipeen.com.tw/shop/973370
121091,?????,24.676201,121.769493,?????????140?,????,20,None,45,15,12,9,7,12442,43,http://www.ipeen.com.tw/shop/121091
603000,????,24.5194108,121.8324301,???????????162?,?????,371,03-998-6398,45,17,15,17,6,12990,25,http://www.ipeen.com.tw/shop/603000
72176,????????,24.85897382,121.8224133,???????????,????,25,None,40,16,12,9,9,24553,35,http://www.ipeen.com.tw/shop/72176
75277,??,24.6758659,121.7687037,????????????35?(?????),?????,34,None,40,15,10,8,6,12590,5,http://www.ipeen.com.tw/shop/75277
987426,BROWN-TAFFY-?????,24.75608101,121.757277,????????????2-52?,???,470,03-936-0257,40,8,13,15,5,9281,35,http://www.ipeen.com.tw/shop/987426
83457,??????,24.74401002,121.724714,???????????295?,????,67,03-922-3885,45,14,13,10,7,15204,13,http://www.ipeen.com.tw/shop/83457
975924,?????????,24.75253702,121.7561663,?????????????27?,???,75,None,45,20,18,17,6,6509,13,http://www.ipeen.com.tw/shop/975924
1006320,?????-??????????-2015?3?1?-4?15?,24.8310015,121.7754478,?????????77?,???,847,03-910-0588,45,13,13,15,8,10213,13,http://www.ipeen.com.tw/shop/1006320
41361,????,24.755387,121.748727,?????????28?2?,????,32,03-935-4619,45,17,12,12,4,26481,38,http://www.ipeen.com.tw/shop/41361
151035,?????-???,24.75685,121.758293,???????????265??,????,29,None,45,14,13,12,6,13625,48,http://www.ipeen.com.tw/shop/151035
82999,??????????,24.61365301,121.853577,???????????196?,????,195,03-990-9177,40,10,14,12,5,76439,22,http://www.ipeen.com.tw/shop/82999
932754,????????,24.68305901,121.771195,??????????82?,??,183,03-956-0503,40,11,11,11,6,13654,12,http://www.ipeen.com.tw/shop/932754
84479,?????-???,24.75572701,121.753936,?????????88?,????,60,039-935-8580,40,15,10,9,6,16608,57,http://www.ipeen.com.tw/shop/84479
1198619,?????-Pizza,24.8604096,121.8271908,???????????382?,????,367,03-977-7919,45,18,20,20,5,14533,11,http://www.ipeen.com.tw/shop/1198619
1042772,???????,24.81853882,121.7686567,????????????6?,?????,75,03-988-0005,45,19,15,14,5,11914,10,http://www.ipeen.com.tw/shop/1042772
1194164,?????-??????,24.6148801,121.817942,???????????415?,????,341,0800-533-699,45,15,18,20,6,4373,9,http://www.ipeen.com.tw/shop/1194164
51594,?????,24.826733,121.773844,???????????164?,????,89,03-988-7552,45,15,14,12,13,26308,42,http://www.ipeen.com.tw/shop/51594
586856,????????-?????,24.67738501,121.768425,?????????8-1?2?,????,606,03-957-8239,40,15,13,15,6,36375,7,http://www.ipeen.com.tw/shop/586856
1064988,????????,24.65730072,121.7783015,?????????186?2?,????,190,03-959-0599,45,17,12,14,6,5783,7,http://www.ipeen.com.tw/shop/1064988
1047684,A-Bull????,24.7485014,121.7430877,?????????3?1?1?,??????,379,03-933-0229,40,17,15,13,5,5497,6,http://www.ipeen.com.tw/shop/1047684
999112,????-???,24.76088101,121.757667,?????????116?,??????,321,03-932-8731,40,20,15,10,7,17868,26,http://www.ipeen.com.tw/shop/999112
24535,?????,24.82146301,121.770229,?????????24?,????,309,03-988-7561,40,15,13,13,10,35630,13,http://www.ipeen.com.tw/shop/24535
1020846,????-ESGM-cafe-3-0-???,24.674802,121.768818,?????????88?,???,240,None,45,20,20,20,5,4787,5,http://www.ipeen.com.tw/shop/1020846
148519,???????,24.87073201,121.83612,?????????????1?47?,????,379,039-780318,40,11,7,8,6,21872,4,http://www.ipeen.com.tw/shop/148519
87713,?????,24.85754801,121.825004,?????????61?,????,70,03-977-6782,45,15,13,13,5,11961,14,http://www.ipeen.com.tw/shop/87713
1034886,??????,24.79831012,121.7871834,????????????17-1?,????,NULL,03-9887-8401,40,15,9,9,5,4002,4,http://www.ipeen.com.tw/shop/1034886
975134,??????-???,24.82686741,121.773988,???????????174?,?????,55,03-987-5377,40,12,11,10,12,10093,14,http://www.ipeen.com.tw/shop/975134
580139,???????-???,24.82593301,121.771497,???????????48?,????,116,03-988-7178,45,13,11,14,5,12516,27,http://www.ipeen.com.tw/shop/580139
873472,???-???,24.69578311,121.7985048,??????????8?,???,234,03-960-5570,45,13,15,19,6,17786,47,http://www.ipeen.com.tw/shop/873472
120215,??????,24.74692202,121.749794,?????????252?,????,84,03-9836-8345,45,14,11,10,7,15133,37,http://www.ipeen.com.tw/shop/120215
1030704,??,24.76065192,121.7527504,??????????140?,???,99,03-932-5091,40,15,10,8,8,5692,23,http://www.ipeen.com.tw/shop/1030704
1026032,????,24.75989871,121.7595176,???????????119?,??????,165,0929-861-060,45,15,15,10,11,6090,23,http://www.ipeen.com.tw/shop/1026032
83897,??????-????,24.75407601,121.750709,???????????36?,???,543,03-910-1010,45,19,17,17,6,36124,12,http://www.ipeen.com.tw/shop/83897
60360,?????,24.81795701,121.769115,???????????104?,????,77,03-988-5867,40,15,10,10,5,13948,12,http://www.ipeen.com.tw/shop/60360
93363,??????,24.680196,121.758201,?????????495?,????,300,03-961-3465,45,19,14,17,4,17787,23,http://www.ipeen.com.tw/shop/93363
56926,??????,24.59667801,121.850563,?????????9-1?,????,91,03-996-6563,40,14,9,8,5,37043,32,http://www.ipeen.com.tw/shop/56926
46620,???-???,24.72804429,121.770401,????????????161?,????,455,03-925-4567,40,10,12,10,6,41080,9,http://www.ipeen.com.tw/shop/46620
67570,????????,24.76586701,121.767838,???????????151?,????,100,03-930-3901,45,18,17,15,5,16336,10,http://www.ipeen.com.tw/shop/67570
47026,?????,24.67641577,121.7664006,?????????(????1096??),????,40,0939-316-663,45,15,15,8,5,18767,8,http://www.ipeen.com.tw/shop/47026
41025,????,24.75632101,121.771193,????????????777?,????,250,03-937-3016,45,16,14,14,9,34347,29,http://www.ipeen.com.tw/shop/41025
63537,?????,24.75263302,121.751155,???????????87?,????,60,03-932-3595,45,15,14,12,4,22350,18,http://www.ipeen.com.tw/shop/63537
140517,?????,24.67852902,121.771791,??????????21?,??????,526,03-956-6882,45,19,19,17,5,27311,16,http://www.ipeen.com.tw/shop/140517
1072668,???,24.67831871,121.7739884,??????????9?,???,230,03-956-1800,45,16,18,17,5,3880962,4,http://www.ipeen.com.tw/shop/1072668
64637,???????,24.674817,121.770248,???????????151?,????,135,None,40,15,10,8,5,22421,13,http://www.ipeen.com.tw/shop/64637
978974,?????,24.72292892,121.7219352,????????????124?,??????,225,03-923-0781,45,15,15,15,3,13775,84,http://www.ipeen.com.tw/shop/978974
954086,????,24.7578643,121.7517202,?????????25?,???,42,03-931-2827,45,14,14,12,4,14657,23,http://www.ipeen.com.tw/shop/954086
114708,?????-?????????,24.63323101,121.793709,?????????69?,????,59,None,35,12,9,5,5,15989,12,http://www.ipeen.com.tw/shop/114708
60907,????,24.67603101,121.766251,?????????21?(????????????),????,200,039-569017,45,19,15,10,5,57540,22,http://www.ipeen.com.tw/shop/60907
152163,?????,24.860669,121.825616,?????????206?,????,129,03-978-2833,40,15,18,10,4,18308,41,http://www.ipeen.com.tw/shop/152163
1034756,???????,24.67070061,121.7684059,??????????137?(,????,NULL,03-956-7225,45,20,19,17,4,5688,11,http://www.ipeen.com.tw/shop/1034756
59798,????-MOS-BURGER-?????,24.754852,121.750711,???????????38?6? (??????),?????,51,03-931-5905,45,17,17,16,7,16163,0,http://www.ipeen.com.tw/shop/59798
1005318,??????,24.7473058,121.7358239,???????????523?,????,299,03-931-0277,45,19,14,19,5,15589,10,http://www.ipeen.com.tw/shop/1005318
1068206,Resort-Brew-Coffee-Co,24.7472148,121.7486137,???????????30?1?,???,248,03-933-2290,40,12,13,19,4,7082,20,http://www.ipeen.com.tw/shop/1068206
931708,????,24.74986301,121.74001,??????????????98?,???,350,03-932-0160,45,14,15,17,5,20343,19,http://www.ipeen.com.tw/shop/931708
589466,??????,24.8235642,121.7698994,???????????161?,???????,163,03-988-8606,45,17,15,15,7,7588,28,http://www.ipeen.com.tw/shop/589466
42044,??????,24.74982902,121.750665,???????????136?(??????),????,45,039-360-873,45,15,15,17,4,22836,18,http://www.ipeen.com.tw/shop/42044
24566,???????LOUNGE-BAR,24.68618301,121.752689,?????????153?1?,????,491,03-955-8610,45,14,15,19,7,47274,28,http://www.ipeen.com.tw/shop/24566
29173,????????,24.90567001,121.870243,???????????305?,????,528,03-977-6811,45,19,15,12,6,40983,17,http://www.ipeen.com.tw/shop/29173
37550,???????,24.58139601,121.869763,????????????192?(?????),??????,83,03-996-2430,45,19,18,12,5,36719,7,http://www.ipeen.com.tw/shop/37550
606650,?????,24.82574201,121.773039,???????????128?,???????,59,03-988-8679,40,14,14,9,6,15935,37,http://www.ipeen.com.tw/shop/606650
49308,????,24.76169501,121.81584,???????????522?(??????),????,55,None,45,19,12,7,5,28510,27,http://www.ipeen.com.tw/shop/49308
89599,??????,24.821804,121.77115,???????????276?,????,84,03-988-2030,45,15,15,12,4,14290,17,http://www.ipeen.com.tw/shop/89599
101217,?????????,24.82655801,121.773663,???????????154?(???????),????,73,03-988-2846,45,14,14,7,8,18303,17,http://www.ipeen.com.tw/shop/101217
1052768,???,24.75708411,121.75702,?????????154?3?,????,NULL,03-935-5141,45,18,18,18,4,15043,17,http://www.ipeen.com.tw/shop/1052768
618858,?????,24.74977801,121.755443,???????????53?,???,200,None,45,15,15,20,6,12114,7,http://www.ipeen.com.tw/shop/618858
374068,?????,24.65008722,121.7311183,?????????73?,????,240,None,40,14,15,15,4,22650,26,http://www.ipeen.com.tw/shop/374068
143195,???-???,24.67820902,121.765124,?????????150?,????,76,03-955-8498,40,13,10,9,5,8445,16,http://www.ipeen.com.tw/shop/143195
620890,????,24.757818,121.756636,??????????50?,????,259,03-936-9916,45,15,15,15,5,11954,25,http://www.ipeen.com.tw/shop/620890
628856,????,24.67525884,121.7672843,???????????328?,??,177,03-956-6353,45,17,17,17,6,934595,25,http://www.ipeen.com.tw/shop/628856
145097,?????,24.68007001,121.771847,??????????60?,???,250,03-955-2155,45,17,19,15,4,22896,15,http://www.ipeen.com.tw/shop/145097
1019062,????-x-???,24.67929491,121.7666654,?????????199-1?,???,165,None,45,15,15,18,3,10506,73,http://www.ipeen.com.tw/shop/1019062
110112,????,24.67276502,121.7694211,?????????33?,?????,254,03-954-4222,45,18,15,12,7,25726,62,http://www.ipeen.com.tw/shop/110112
49994,?????,24.64754601,121.784031,?????????11?,???,686,03-958-5128,45,17,15,10,5,89206,24,http://www.ipeen.com.tw/shop/49994
108673,??????,24.67303201,121.769428,?????????20-1?,????,139,03-956-5795,45,17,12,10,5,13250,24,http://www.ipeen.com.tw/shop/108673
1033686,My-Farm????,24.67974791,121.7573303,?????????515?1?,???,394,03-989-3678,45,18,17,15,4,5759,4,http://www.ipeen.com.tw/shop/1033686
1050850,?????,24.68031572,121.7582358,?????????499?,???,NULL,037-961-5129,45,20,17,20,5,7160,4,http://www.ipeen.com.tw/shop/1050850
44837,?????????,24.74956801,121.750882,???????????122?,????,40,None,40,14,10,10,4,22238,23,http://www.ipeen.com.tw/shop/44837
118736,????-???,24.75703501,121.758295,???????????271?,????,539,03-936-5050,45,16,15,12,8,36560,23,http://www.ipeen.com.tw/shop/118736
156,?????,24.5831317,121.8693564,?????????45?,????,386,03-996-1982,45,15,13,13,5,31227,23,http://www.ipeen.com.tw/shop/156
32930,??????-SUSHI-EXPRESS-???,24.67799502,121.768305,?????????77?,????????,156,03-955-8469,40,13,10,10,6,23514,4,http://www.ipeen.com.tw/shop/32930
79806,??????,24.75579507,121.7568398,?????????34?,??????,66,03-933-3406,40,13,10,7,6,12922,21,http://www.ipeen.com.tw/shop/79806
1038538,??????,24.72674751,121.810074,???????????????102-6?(??????200??),?????,300,03-938-7700,45,19,19,19,4,4615,1,http://www.ipeen.com.tw/shop/1038538
44240,??????,24.76096889,121.7533433,?????????215?,????,75,03-936-3982,40,17,12,7,6,17896,20,http://www.ipeen.com.tw/shop/44240
578172,AGRIOZ-Cafe,24.78008081,121.7368329,??????????33?,????,101,03-928-5758,45,15,17,20,10,12306,20,http://www.ipeen.com.tw/shop/578172
1046278,????,24.6789208,121.7568569,????????????166?,??????,300,None,45,20,18,18,4,11774,10,http://www.ipeen.com.tw/shop/1046278
63567,???-????,24.66927543,121.7446074,?????????324?,????,134,None,40,12,10,8,6,19341,9,http://www.ipeen.com.tw/shop/63567
920688,58cafe-???????,24.67814702,121.7670611,?????????58?,???,140,03-955-8108,45,17,17,17,5,11654,19,http://www.ipeen.com.tw/shop/920688
1047618,CP-Cheese-Factory-??????,25.0573762,121.6361166,??????????????255?,????,NULL,None,40,15,13,10,5,4340,1,http://www.ipeen.com.tw/shop/1047618
1179965,????,24.6750247,121.7699889,?????? ?????208?,?????,83,03-956-1505,45,15,15,18,6,2874,11,http://www.ipeen.com.tw/shop/1179965
63640,????,24.67594101,121.76827,?????????(????1084??),????,50,03-957-6230,45,17,14,14,4,14841,7,http://www.ipeen.com.tw/shop/63640
980678,??????,24.93951132,121.8917824,???????????173?,????,440,03-978-1226,45,17,14,12,5,33872,7,http://www.ipeen.com.tw/shop/980678
88566,?????,24.7606,121.752296,??????????146?2?,????,118,0935-633-633,45,17,15,15,3,20032,42,http://www.ipeen.com.tw/shop/88566
47131,??????,24.58154902,121.869138,?????????10?,????,421,03-996-2206,45,18,13,9,5,58248,6,http://www.ipeen.com.tw/shop/47131
1044562,??-Green-????????,24.74222862,121.7488221,???????????290?,???,204,03-932-1177,40,14,15,14,4,9798,16,http://www.ipeen.com.tw/shop/1044562
78140,????,24.758545,121.755969,?????????(?????47???),?????,25,None,45,19,13,9,5,13087,5,http://www.ipeen.com.tw/shop/78140
46228,???????,24.66891632,121.6630172,?????????????462?35?,????,306,03-989-3667,35,7,5,9,5,65219,8,http://www.ipeen.com.tw/shop/46228
601454,?????????Bar,24.8270001,121.7716887,???????????,????,197,None,45,15,15,17,11,359988,14,http://www.ipeen.com.tw/shop/601454
1049020,??????,24.7630701,121.7568698,?????????93?,??????,300,03-933-3090,45,20,20,20,7,9325,14,http://www.ipeen.com.tw/shop/1049020
1013322,??????,24.82587012,121.7727602,???????????101?,????,NULL,None,40,15,9,10,5,5257,14,http://www.ipeen.com.tw/shop/1013322
927480,?????,24.68050411,121.767843,?????????122?,????,55,03-955-1550,40,13,13,10,5,6923,24,http://www.ipeen.com.tw/shop/927480
1067834,????,24.67345802,121.7815852,???????????171?,???,518,03-960-6583,45,15,15,15,8,7368,4,http://www.ipeen.com.tw/shop/1067834
44231,?????????,24.81936601,121.796473,???????????497?,????,550,03-987-0558,45,18,18,15,5,40415,22,http://www.ipeen.com.tw/shop/44231
68386,????,24.75911734,121.7537284,??????????(??????),????,59,None,40,10,10,9,4,12888,12,http://www.ipeen.com.tw/shop/68386
1034392,????,24.83068531,121.7847571,?????????????173?,???,305,03-988-1981,45,15,15,15,6,6470,12,http://www.ipeen.com.tw/shop/1034392
147591,?????,24.46102201,121.816951,?????????9?,????,275,03-998-1846,45,15,10,10,4,15376,11,http://www.ipeen.com.tw/shop/147591
143999,????,24.58024601,121.492148,??????????????6?,????,978,03-980-9606,45,15,14,14,5,45657,1,http://www.ipeen.com.tw/shop/143999
54981,?????????,24.68077261,121.7589569,?????????390?,???,310,03-956-6080,40,14,13,17,5,48847,11,http://www.ipeen.com.tw/shop/54981
1093001,???-???,24.67822141,121.776587,?????????88?,???,NULL,03-957-5323,45,17,17,15,4,3268703,6,http://www.ipeen.com.tw/shop/1093001
1206410,?????,24.8262602,121.7716477,?????????5?62?,??????,100,0987-521-657,45,19,19,15,4,2356,0,http://www.ipeen.com.tw/shop/1206410
801738,?????,24.66896111,121.815741,????????????1?280?,???,166,03-950-7410,40,14,13,13,7,21152,10,http://www.ipeen.com.tw/shop/801738
54672,??????,24.67602415,121.7683089,?????????(?????),????,60,0986-268-528,40,13,17,13,4,18771,10,http://www.ipeen.com.tw/shop/54672
81485,????????-???-????,24.75389602,121.750293,???????????38?2?4?,??????,367,03-936-7398,40,15,15,12,6,22520,10,http://www.ipeen.com.tw/shop/81485
109423,CoCo???-????,24.75485241,121.750711,???????????38?6?4?,??????,251,03-932-8594,45,15,15,12,8,9105,10,http://www.ipeen.com.tw/shop/109423
1043718,????,24.6783132,121.7601416,????????????83?,??????,155,03-961-0086,45,15,19,14,7,4090,10,http://www.ipeen.com.tw/shop/1043718
1021066,??????,24.66981462,121.7485095,?????????226?,????,113,03-518011,40,17,14,15,4,7932,10,http://www.ipeen.com.tw/shop/1021066
839224,????????-?????,24.6765673,121.8140873,??????????13?15?,???,300,None,40,10,12,17,3,10734,62,http://www.ipeen.com.tw/shop/839224
633320,TATA,24.79798602,121.781648,?????????52-27?,????,NULL,03-987-3131,40,20,20,20,5,10773,19,http://www.ipeen.com.tw/shop/633320
122989,??????,24.66981902,121.769956,??????????73?,????,309,03-957-1233,40,5,8,15,5,22152,19,http://www.ipeen.com.tw/shop/122989
1007248,????,24.6892773,121.7650555,???????????187-1?,???,311,03-955-8336,45,18,18,18,5,6620,9,http://www.ipeen.com.tw/shop/1007248
1050444,????????,24.67066381,121.751825,?????????87?2?,????,NULL,03-961-3877,45,20,10,10,4,14579,18,http://www.ipeen.com.tw/shop/1050444
75117,????,24.79605101,121.792189,????????????29-6?,????,344,03-988-2888,40,12,12,10,5,57986,17,http://www.ipeen.com.tw/shop/75117
1009898,????????????-????????????-????????????,24.7585885,121.7589425,?????????????,????,638,03-935-3777,45,15,15,18,5,39000,7,http://www.ipeen.com.tw/shop/1009898
118419,???????,24.67500302,121.766565,???????????370?,?????,20,03-956-4887,45,20,19,17,7,9865,29,http://www.ipeen.com.tw/shop/118419
